create at,tweet,categorize,sentiment,retweet,favorite
2019-06-06 22:01:37,RT @wepaidinupayout: #bbcnews I found out about my 6 year #pension age increase via social media at the age of 58 do you really think this…,politic,positive,40,0
2019-06-06 21:44:55,@BBCJamesCook @billshaw53 Sadly #bbcnews seem to have become purveyors of #fakenews,business,negative,0,0
2019-06-06 21:44:49,RT @Unionbuster: Former #SNP MP Jailed for 18 Months for Embezzlement https://t.co/AvC1SrpA0E always in court #bbcgms #BBCNews #skynews #c4…,politic,neutral,3,0
2019-06-06 21:40:30,RT @Unionbuster: Former #SNP MP Jailed for 18 Months for Embezzlement https://t.co/AvC1SrpA0E always in court #bbcgms #BBCNews #skynews #c4…,politic,neutral,3,0
2019-06-06 21:40:04,#France jails Iranian Imam over English Channel migrant inflatable boat crossings https://t.co/CiEBXgSFXa #Bbcnews… https://t.co/we7Bnn6XCJ,education,neutral,0,0
2019-06-06 21:40:01,Former #SNP MP Jailed for 18 Months for Embezzlement https://t.co/AvC1SrpA0E always in court #bbcgms #BBCNews… https://t.co/cSL1FhmH8w,politic,neutral,3,0
2019-06-06 21:37:34,#News Does pornography still drive the internet? #BreakingNews #bbcnews https://t.co/nqzeQzX7CD https://t.co/iBytRZzieD,business,neutral,0,0
2019-06-06 21:36:31,@awyliu What would D-Day soldiers make of the #BBCNews referring to the “men and women” storming the beaches? Femal… https://t.co/05T8nSHLiP,politic,neutral,0,1
2019-06-06 21:35:02,"More TIG Trouble for ChUK https://t.co/rb9nU7gUo3 What a balls up #ChangeUK total incompetence, next step Limp Dems… https://t.co/Zt2fXJOZZc",politic,positive,0,0
2019-06-06 21:33:21,Watching the brilliant #TomBradby on #ITVNews tonight showed just how poor and bland #BBCNews is,politic,positive,0,0
2019-06-06 21:31:48,"I don’t think I can listen to that guy saying, “all the heroes are DEAD” again #bbcnews #DDay",business,negative,0,0
2019-06-06 21:30:49,"RT @liarpoliticians: Today, 6th June 2019, we remember the bravest of the brave as they executed the #WW2 D-Day landings for freedom from t…",business,positive,45,0
2019-06-06 21:30:47,RT @Rardeenus: #labour relying on the Muslim turnout in #Peterborough. Good job Corbyn’s not relying on the Jewish vote. Fucking disgrace o…,politic,positive,4,0
2019-06-06 21:30:42,"The contrast is astounding ↓
#lbc #bbcnews #itvnews #c4news #5live #Newsnight #skypapers #r4today https://t.co/E38P2zpHZu",politic,positive,1,0
2019-06-06 21:27:57,#labour relying on the Muslim turnout in #Peterborough. Good job Corbyn’s not relying on the Jewish vote. Fucking d… https://t.co/fh2kZMWsVV,politic,positive,4,8
2019-06-06 21:20:39,Which idiot at #bbcnews though that it would be a good idea to have @sophieraworth anchoring part of the ten news f… https://t.co/3VoPQko2a2,education,negative,0,0
2019-06-06 21:20:35,"RT @BriefcaseMike: Heard on the radio that some of the thuggish, Brexit-crazed England fans who caused trouble in Portugal had refused to j…",education,negative,44,0
2019-06-06 21:20:06,@OwenSmith_MP Ford have discounted the Brexit factor themselves. It would still close even if Brexit does not happe… https://t.co/yERGtdiIno,politic,neutral,0,1
2019-06-06 21:19:05,"RT @BriefcaseMike: Heard on the radio that some of the thuggish, Brexit-crazed England fans who caused trouble in Portugal had refused to j…",education,negative,44,0
2019-06-06 21:18:33,"Show Angela Merkel, speaking about the allied forces freeing Germany from the Nazis. Shameless! #bbcnews",politic,neutral,0,0
2019-06-06 21:17:00,Esther McVey is right about the #birminghamcity schools row https://t.co/FvXYOW1bxB the boundaries between the role… https://t.co/FyWA4Q0KJC,politic,positive,0,1
2019-06-06 21:16:52,Matthew Price on #bbcnews just now has literally just said NATO was the beginning of what became the EU! What!?!,education,neutral,0,0
2019-06-06 21:15:06,"RT @mojos55: This is dynamite ! A List of MP's With Shares in Our #NHS !
&amp; yet ... No response from

 #bbcqt #BBCnews #SkyNews SKY #itvnews…",politic,neutral,24,0
2019-06-06 21:14:57,"We will never, ever forget the bravest generation.
Their sacrifice, their courage, their dignity. 
To them we owe o… https://t.co/cJMJ3FJtYA",politic,neutral,1,1
2019-06-06 21:10:14,Why on earth is BBC news delivering this report with a jazz band playing right behind? #bbcnews,politic,negative,0,0
2019-06-06 21:08:24,"DONALD #TRUMP IS A PUPPET AND JUST AN #ACTOR
David Icke https://t.co/2t59ePztHi 
#trump #clinton #cnn #nbc #FoxNews… https://t.co/fnrv5Am9YV",business,neutral,0,0
2019-06-06 21:02:01,The #EU is a betrayal of Europe's exceptionalism https://t.co/sqe20NYmCg #CleanBrexit #bbcnews #skynews #c4news… https://t.co/N0OS9nU2Cd,politic,neutral,0,0
2019-06-06 20:54:21,RT @Carbongate: Grand Solar Minimum at work - Colorado snowpack more than eight times normal in places #BBCnews #BBCbreakfast https://t.co/…,education,positive,32,0
2019-06-06 20:47:06,"RT @mojos55: A list of #MP's who corruptly own Shares in our #NHS !
Any response ? 
#bbcqt #BBCnews #SkyNews SKY #itvnews #channel4news 
??…",politic,positive,5,0
2019-06-06 20:46:27,"RT @BriefcaseMike: Heard on the radio that some of the thuggish, Brexit-crazed England fans who caused trouble in Portugal had refused to j…",education,negative,44,0
2019-06-06 20:46:20,"@afneil ""The Hell We Will, This Week!""
- Donald ""Duke"" Dodger @realDonaldTrump
@bbcthisweek @TWPen @lharriswhite… https://t.co/t09fkPNgnT",politic,neutral,0,1
2019-06-06 20:44:08,"RT @mojos55: A list of #MP's who corruptly own Shares in our #NHS !
Any response ? 
#bbcqt #BBCnews #SkyNews SKY #itvnews #channel4news 
??…",politic,positive,5,0
2019-06-06 20:43:44,"RT @Investigatortop: The #DirectLine Fraud - Beware of Direct Line! A lawless company. It all started following a car accident. 

To read t…",business,positive,20,0
2019-06-06 20:43:34,"RT @mojos55: This is dynamite ! A List of MP's With Shares in Our #NHS !
&amp; yet ... No response from

 #bbcqt #BBCnews #SkyNews SKY #itvnews…",politic,neutral,24,0
2019-06-06 20:43:31,"A list of #MP's who corruptly own Shares in our #NHS !
Any response ? 
#bbcqt #BBCnews #SkyNews SKY #itvnews… https://t.co/Aog126Bb1C",politic,positive,5,5
2019-06-06 20:32:08,"RT @Investigatortop: The #Moralofthestory Pt. 2 is beware of #Directline, because if you win your insurance claim with them, they may actua…",business,positive,23,0
2019-06-06 20:31:51,"RT @bbc_thismorning: When Cover Ups Go Seriously Wrong - To read the history leading to this - https://t.co/c49F92ywRt

The #Adecco Arrest…",politic,negative,23,0
2019-06-06 20:30:01,#bbcnews fabulous clouds viewed from New Ferry Wirral #Wirral2019 https://t.co/U0loBRS47a,business,positive,0,0
2019-06-06 20:29:46,RT @wepaidinupayout: #bbcnews I found out about my 6 year #pension age increase via social media at the age of 58 do you really think this…,politic,positive,40,0
2019-06-06 20:29:29,RT @EliasMichalas: Military veterans call for second Brexit vote on D-Day anniversary https://t.co/8swWvpXGfj #lbc #fbpe #conservatives #la…,politic,negative,22,0
2019-06-06 20:27:52,"RT @Unionbuster: #Labour is dying, crushed in Jeremy Corbyn’s coils.
While his clique bullies and purges, he has no clue how to lead — or l…",business,negative,1,0
2019-06-06 20:23:03,"RT @mojos55: This is dynamite ! A List of MP's With Shares in Our #NHS !
&amp; yet ... No response from

 #bbcqt #BBCnews #SkyNews SKY #itvnews…",politic,neutral,24,0
2019-06-06 20:21:34,"RT @Investigatortop: The #DirectLine Fraud - Beware of Direct Line! A lawless company. It all started following a car accident. 

To read t…",business,positive,20,0
2019-06-06 20:18:19,"RT @Investigatortop: The #Moralofthestory Pt. 2 is beware of #Directline, because if you win your insurance claim with them, they may actua…",business,positive,23,0
2019-06-06 20:18:00,"RT @bbc_thismorning: When Cover Ups Go Seriously Wrong - To read the history leading to this - https://t.co/c49F92ywRt

The #Adecco Arrest…",politic,negative,23,0
2019-06-06 20:17:56,"RT @mojos55: This is dynamite ! A List of MP's With Shares in Our #NHS !
&amp; yet ... No response from

 #bbcqt #BBCnews #SkyNews SKY #itvnews…",politic,neutral,24,0
2019-06-06 20:17:47,"RT @BriefcaseMike: Heard on the radio that some of the thuggish, Brexit-crazed England fans who caused trouble in Portugal had refused to j…",education,negative,44,0
2019-06-06 20:16:28,"RT @mojos55: This is dynamite ! A List of MP's With Shares in Our #NHS !
&amp; yet ... No response from

 #bbcqt #BBCnews #SkyNews SKY #itvnews…",politic,neutral,24,0
2019-06-06 20:15:47,"RT @mojos55: This is dynamite ! A List of MP's With Shares in Our #NHS !
&amp; yet ... No response from

 #bbcqt #BBCnews #SkyNews SKY #itvnews…",politic,neutral,24,0
2019-06-06 20:14:45,"RT @mojos55: This is dynamite ! A List of MP's With Shares in Our #NHS !
&amp; yet ... No response from

 #bbcqt #BBCnews #SkyNews SKY #itvnews…",politic,neutral,24,0
2019-06-06 20:14:07,"RT @BriefcaseMike: Heard on the radio that some of the thuggish, Brexit-crazed England fans who caused trouble in Portugal had refused to j…",education,negative,44,0
2019-06-06 20:14:06,"This is dynamite ! A List of MP's With Shares in Our #NHS !
&amp; yet ... No response from

 #bbcqt #BBCnews #SkyNews S… https://t.co/uvgKJBdYdK",education,neutral,24,21
2019-06-06 20:13:38,"RT @Vote3D: Video: Off Grid 3D Printed Homes

https://t.co/MQLddQDNte

#3d #3dp #3dprint #3dprints #3dprinter #3dprinters #3dprinted #3dpri…",business,neutral,2,0
2019-06-06 20:09:58,"#bbcnews promoting Farage 2.0

#questiontime #bbcqt https://t.co/yJBDTKuZI3",business,neutral,0,1
2019-06-06 20:08:36,"#Labour is dying, crushed in Jeremy Corbyn’s coils.
While his clique bullies and purges, he has no clue how to lead… https://t.co/KSNtEUH6OA",business,negative,1,0
2019-06-06 19:54:23,The BBC coverage of the D Day anniversary has been superb. #DDay75  #BBCBreakfast #bbcnews,politic,positive,0,1
2019-06-06 19:51:10,"RT @RichardScribbl1: D-DAY was the start of the fight back against facism, lest we forget.

#bbcnews #skynews @lbc #trump #NigelFarage",business,neutral,2,0
2019-06-06 19:50:26,"RT @Investigatortop: The #DirectLine Fraud - Beware of Direct Line! A lawless company. It all started following a car accident. 

To read t…",business,positive,20,0
2019-06-06 19:49:24,RT @neonradiation: This is a worry on 3 fronts... 1. How is he able to do that? 2. What  does he know that we don't? 3. Why the hell are co…,education,positive,1,0
2019-06-06 19:47:22,"Disgusting

#bbcnews
#skynews
#c4news
#politicslive https://t.co/AlRkWWNmxn",business,negative,0,0
2019-06-06 19:44:25,"RT @Investigatortop: The #Moralofthestory Pt. 2 is beware of #Directline, because if you win your insurance claim with them, they may actua…",business,positive,23,0
2019-06-06 19:44:03,"RT @bbc_thismorning: When Cover Ups Go Seriously Wrong - To read the history leading to this - https://t.co/c49F92ywRt

The #Adecco Arrest…",politic,negative,23,0
2019-06-06 19:38:45,"RT @RCorbettMEP: The #TrumpVisit has made clear the stark choice we face:

- partnership with our European neighbours 

OR

- subordination…",politic,negative,424,0
2019-06-06 19:38:07,"RT @Madpassim: @ScotNational I'm so glad this story is being picked up by #skypapers and #bbcpapers. Oh, oh well, how about #skynews and #b…",politic,positive,3,0
2019-06-06 19:37:56,RT @obknit: Imagine if Nigel Farage were to get an MP into Parliament on first attempt with the new party? That would be what they call a R…,politic,positive,2,0
2019-06-06 19:37:28,RT @EliasMichalas: Military veterans call for second Brexit vote on D-Day anniversary https://t.co/8swWvpXGfj #lbc #fbpe #conservatives #la…,politic,negative,22,0
2019-06-06 19:36:18,RT @EliasMichalas: Military veterans call for second Brexit vote on D-Day anniversary https://t.co/8swWvpXGfj #lbc #fbpe #conservatives #la…,politic,negative,22,0
2019-06-06 19:35:15,"RT @Advocat27001829: #bbcnews #Brexit #BrexitShambles
If women want gender parity then why are women protesting against rise in pension age…",politic,neutral,8,0
2019-06-06 19:34:15,Senate President: Sentor Ali Ndume say im no go step down for Ahmad Lawan - https://t.co/pVzhG14RJY Senator Ali Ndu… https://t.co/zZcUM0uYSG,business,negative,0,0
2019-06-06 19:33:54,It's a pity that Bastard #JimmySaville id dead.. The @bbc must be really pissed off.. Oh the headlines.. Here's Jim… https://t.co/qXM8ee2Cjn,politic,negative,0,0
2019-06-06 19:27:16,RT @EliasMichalas: Esther McVey vows to sack every Cabinet Remainer in Tory leadership purge https://t.co/yQGxZI01MV #lbc #fbpe #conservati…,business,neutral,6,0
2019-06-06 19:25:54,"RT @BBCNewsPR: READ: Writing in the @ObserverUK, BBC Director of News Fran Unsworth says ‘Critics of the BBC should stick to the facts.’ #B…",politic,neutral,21,0
2019-06-06 19:24:37,RT @EliasMichalas: Military veterans call for second Brexit vote on D-Day anniversary https://t.co/8swWvpXGfj #lbc #fbpe #conservatives #la…,politic,negative,22,0
2019-06-06 19:18:26,Imagine if Nigel Farage were to get an MP into Parliament on first attempt with the new party? That would be what t… https://t.co/kbjC6203U7,politic,positive,2,6
2019-06-06 19:17:47,"RT @ArenaUHD: Humbled to be a part of #DDAY75 many thanks to everyone:
Arena Television (Portsmouth, Bayeux and Boudicca)
Arena Aviation (F…",business,positive,3,0
2019-06-06 19:16:02,"RT @bbc_thismorning: #Moralofthestory Pt. 3 is beware of #Directline, as when they get caught out every step of the way, they will not prov…",business,neutral,30,0
2019-06-06 19:14:32,RT @EliasMichalas: Military veterans call for second Brexit vote on D-Day anniversary https://t.co/8swWvpXGfj #lbc #fbpe #conservatives #la…,politic,negative,22,0
2019-06-06 19:11:45,RT @EliasMichalas: Military veterans call for second Brexit vote on D-Day anniversary https://t.co/8swWvpXGfj #lbc #fbpe #conservatives #la…,politic,negative,22,0
2019-06-06 19:11:30,"RT @bbc_thismorning: The #DirectLine Fraud - Beware of Direct Line! A lawless company. It all started following a car accident. 

To read t…",business,positive,33,0
2019-06-06 19:08:47,"RT @Investigatortop: The #DirectLine Fraud - Beware of Direct Line! A lawless company. It all started following a car accident. 

To read t…",business,positive,20,0
2019-06-06 19:07:01,Esther McVey is right about the #birminghamcity schools row https://t.co/hEFJPYN5kL the boundaries between the role… https://t.co/BHpNyAT1g3,politic,positive,0,0
2019-06-06 19:06:10,"RT @Investigatortop: The #Moralofthestory Pt. 2 is beware of #Directline, because if you win your insurance claim with them, they may actua…",business,positive,23,0
